,GroupNumber,SubjectID_left,SubjectID_right,Computer,Gender_left,Gender_right,Age_left,Age_right,Familiarity,Block,Image_1,Image_2,Prop_red_image_1,Prop_red_image_2,Prop_yellow_image_1,Prop_yellow_image_2,Prop_green_image_1,Prop_green_image_2,Prop_blue_image_1,Prop_blue_image_2,Response_left,Response_right,Joint_left,Joint_right,Correct_left,Correct_right,Correct_joint,RT_left,RT_right,RT_joint_left,RT_joint_right,Participation_left,Participation_right
0,40_26_4,andersh,anneed,One screen,Male,Female,21,23,Not familiar with partner,1,Rep/r18y19g14b27.jpeg,Red/r17y07g07b24.jpeg,18,17,19,07,14,07,27,24,2,2,0,0,0,0,0,1.215,1.14,0,0,2nd time,2nd time
1,40_26_4,andersh,anneed,One screen,Male,Female,21,23,Not familiar with partner,1,Rep/r17y11g38b07.jpeg,Red/r16y21g04b04.jpeg,17,16,11,21,38,04,07,04,1,-1,0,-1,0,1,1,1.421,0.845,0,1.187,2nd time,2nd time
2,40_26_4,andersh,anneed,One screen,Male,Female,21,23,Not familiar with partner,1,Red/r16y09g06b10.jpeg,Red/r22y35g09b11.jpeg,16,22,09,35,06,09,10,11,-1,1,1,0,0,1,1,1.956,0.58,0.97,0,2nd time,2nd time
3,40_26_4,andersh,anneed,One screen,Male,Female,21,23,Not familiar with partner,1,Rep/r15y17g24b30.jpeg,Red/r12y12g14b26.jpeg,15,12,17,12,24,14,30,26,-2,2,0,-1,1,0,1,1.472,1.096,0,1.712,2nd time,2nd time
4,40_26_4,andersh,anneed,One screen,Male,Female,21,23,Not familiar with partner,1,Red/r17y22g16b15.jpeg,Red/r22y35g09b11.jpeg,17,22,22,35,16,09,15,11,1,1,0,0,0,0,0,1.223,0.633,0,0,2nd time,2nd time
5,40_26_4,andersh,anneed,One screen,Male,Female,21,23,Not familiar with partner,1,Red/r06y14g31b25.jpeg,Rep/r18y19g14b27.jpeg,06,18,14,19,31,14,25,27,-1,-2,0,0,0,0,0,0.589,0.975,0,0,2nd time,2nd time
6,40_26_4,andersh,anneed,One screen,Male,Female,21,23,Not familiar with partner,1,Red/r09y02g05b02.jpeg,Red/r19y15g35b05.jpeg,09,19,02,15,05,35,02,05,1,1,0,0,1,1,0,0.661,0.664,0,0,2nd time,2nd time
7,40_26_4,andersh,anneed,One screen,Male,Female,21,23,Not familiar with partner,1,Rep/r17y07g07b24.jpeg,Red/r20y04g39b23.jpeg,17,20,07,04,07,39,24,23,-1,-2,0,0,1,1,0,0.511,0.889,0,0,2nd time,2nd time
8,40_26_4,andersh,anneed,One screen,Male,Female,21,23,Not familiar with partner,1,Red/r08y09g09b11.jpeg,Rep/r21y31g06b08.jpeg,08,21,09,31,09,06,11,08,-1,2,0,1,1,0,0,4.226,0.813,0,1.243,2nd time,2nd time
9,40_26_4,andersh,anneed,One screen,Male,Female,21,23,Not familiar with partner,1,Red/r35y32g08b08.jpeg,Red/r10y02g36b05.jpeg,35,10,32,02,08,36,08,05,-2,-2,0,0,1,1,0,0.917,1.296,0,0,2nd time,2nd time
10,40_26_4,andersh,anneed,One screen,Male,Female,21,23,Not familiar with partner,1,Red/r27y31g17b12.jpeg,Rep/r14y20g16b10.jpeg,27,14,31,20,17,16,12,10,-1,-2,0,0,1,1,0,1.277,1.077,0,0,2nd time,2nd time
