,GroupNumber,SubjectID_left,SubjectID_right,Computer,Gender_left,Gender_right,Age_left,Age_right,Familiarity,Block,Image_1,Image_2,Prop_red_image_1,Prop_red_image_2,Prop_yellow_image_1,Prop_yellow_image_2,Prop_green_image_1,Prop_green_image_2,Prop_blue_image_1,Prop_blue_image_2,Response_left,Response_right,Joint_left,Joint_right,Correct_left,Correct_right,Correct_joint,RT_left,RT_right,RT_joint_left,RT_joint_right,Participation_left,Participation_right
12,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r18y19g14b27.jpeg,Red\r03y11g01b26.jpeg,18,03,19,11,14,01,27,26,-1,-1,0,0,1,1,0,1.775,1.356,0,0,1st time,1st time
13,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r10y13g07b36.jpeg,Rep\r24y16g07b40.jpeg,10,24,13,16,07,07,36,40,-3,-1,0,0,0,0,0,1.23,1.278,0,0,1st time,1st time
14,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r23y25g12b17.jpeg,Red\r17y22g16b15.jpeg,23,17,25,22,12,16,17,15,-2,1,-1,0,1,0,1,1.673,1.887,2.049,0,1st time,1st time
15,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r02y10g14b11.jpeg,Red\r10y27g22b14.jpeg,02,10,10,27,14,22,11,14,-2,1,0,-1,0,1,0,1.621,2.215,0,2.763,1st time,1st time
16,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r08y23g10b29.jpeg,Rep\r21y01g04b27.jpeg,08,21,23,01,10,04,29,27,-1,1,0,1,1,0,0,3.332,1.281,0,2.599,1st time,1st time
17,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Rep\r16y21g04b04.jpeg,Red\r37y22g19b02.jpeg,16,37,21,22,04,19,04,02,-1,-1,0,0,1,1,0,1.488,1.667,0,0,1st time,1st time
18,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r20y14g02b19.jpeg,Rep\r25y08g24b21.jpeg,20,25,14,08,02,24,19,21,-1,1,1,0,0,1,1,1.949,1.149,1.807,0,1st time,1st time
19,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r14y20g16b10.jpeg,Red\r06y19g29b08.jpeg,14,06,20,19,16,29,10,08,-1,-1,0,0,1,1,0,1.304,1.305,0,0,1st time,1st time
20,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r09y02g05b02.jpeg,Red\r40y04g15b01.jpeg,09,40,02,04,05,15,02,01,1,2,0,0,0,0,0,1.296,2.004,0,0,1st time,1st time
21,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Rep\r22y35g09b11.jpeg,Red\r35y32g08b08.jpeg,22,35,35,32,09,08,11,08,1,1,0,0,0,0,0,1.234,2.616,0,0,1st time,1st time
22,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Rep\r18y13g28b06.jpeg,Red\r22y02g34b05.jpeg,18,22,13,02,28,34,06,05,-1,-1,0,0,1,1,0,2.611,2.386,0,0,1st time,1st time
23,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Rep\r21y31g06b08.jpeg,Red\r15y05g12b10.jpeg,21,15,31,05,06,12,08,10,1,2,0,0,1,1,0,0.901,1.349,0,0,1st time,1st time
24,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r12y07g07b17.jpeg,Red\r04y16g13b13.jpeg,12,04,07,16,07,13,17,13,-1,1,-1,0,1,0,1,1.802,1.156,2.133,0,1st time,1st time
25,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r05y09g02b34.jpeg,Red\r11y26g25b38.jpeg,05,11,09,26,02,25,34,38,-3,-1,0,0,0,0,0,2.132,1.247,0,0,1st time,1st time
26,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r21y01g04b27.jpeg,Rep\r23y30g06b31.jpeg,21,23,01,30,04,06,27,31,-1,1,1,0,0,1,1,1.699,1.381,1.042,0,1st time,1st time
27,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r24y10g05b14.jpeg,Red\r31y29g03b13.jpeg,24,31,10,29,05,03,14,13,1,1,0,0,0,0,0,1.037,1.43,0,0,1st time,1st time
28,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Rep\r20y04g39b23.jpeg,Red\r12y07g16b25.jpeg,20,12,04,07,39,16,23,25,1,1,0,0,1,1,0,0.747,0.903,0,0,1st time,1st time
29,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r06y36g16b14.jpeg,Red\r23y25g12b17.jpeg,06,23,36,25,16,12,14,17,1,1,0,0,1,1,0,1.009,1.172,0,0,1st time,1st time
30,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r08y12g20b03.jpeg,Rep\r17y11g38b07.jpeg,08,17,12,11,20,38,03,07,-1,-1,0,0,0,0,0,1.265,1.292,0,0,1st time,1st time
31,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r37y22g19b02.jpeg,Red\r16y21g04b04.jpeg,37,16,22,21,19,04,02,04,-1,-1,0,0,0,0,0,2.545,1.291,0,0,1st time,1st time
32,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r29y07g26b12.jpeg,Red\r09y07g06b09.jpeg,29,09,07,07,26,06,12,09,-1,-1,0,0,1,1,0,2.456,1.419,0,0,1st time,1st time
33,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Rep\r15y16g12b03.jpeg,Rep\r22y02g34b05.jpeg,15,22,16,02,12,34,03,05,1,1,0,0,1,1,0,0.937,0.884,0,0,1st time,1st time
34,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r04y39g24b15.jpeg,Rep\r22y35g09b11.jpeg,04,22,39,35,24,09,15,11,-1,-1,0,0,1,1,0,1.534,1.172,0,0,1st time,1st time
35,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r21y24g16b04.jpeg,Red\r09y15g18b07.jpeg,21,09,24,15,16,18,04,07,1,2,0,0,1,1,0,0.768,1.301,0,0,1st time,1st time
36,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r17y07g07b24.jpeg,Red\r11y14g08b23.jpeg,17,11,07,14,07,08,24,23,-1,1,0,1,1,0,0,1.433,1.118,0,3.288,1st time,1st time
37,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r03y11g01b26.jpeg,Red\r06y14g31b25.jpeg,03,06,11,14,01,31,26,25,-3,1,0,-1,1,0,1,2.176,0.796,0,1.942,1st time,1st time
38,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r28y29g17b05.jpeg,Red\r40y04g15b01.jpeg,28,40,29,04,17,15,05,01,1,-1,1,0,0,1,0,1.235,1.017,2.333,0,1st time,1st time
39,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r05y28g23b30.jpeg,Red\r13y24g05b28.jpeg,05,13,28,24,23,05,30,28,1,1,0,0,0,0,0,0.952,0.714,0,0,1st time,1st time
40,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r04y16g13b13.jpeg,Red\r39y18g11b09.jpeg,04,39,16,18,13,11,13,09,-1,-1,0,0,1,1,0,1.003,1.15,0,0,1st time,1st time
41,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Rep\r24y08g18b33.jpeg,Red\r21y03g15b37.jpeg,24,21,08,03,18,15,33,37,1,1,0,0,1,1,0,1.61,1.038,0,0,1st time,1st time
42,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r24y08g18b33.jpeg,Red\r15y17g24b30.jpeg,24,15,08,17,18,24,33,30,1,-1,0,-1,0,1,1,1.614,0.976,0,5.016,1st time,1st time
43,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r09y06g26b32.jpeg,Red\r14y12g04b29.jpeg,09,14,06,12,26,04,32,29,2,1,0,0,0,0,0,1.838,0.988,0,0,1st time,1st time
44,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r01y27g01b01.jpeg,Red\r21y24g16b04.jpeg,01,21,27,24,01,16,01,04,1,1,0,0,1,1,0,2.025,0.919,0,0,1st time,1st time
45,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r13y33g08b23.jpeg,Rep\r20y14g02b19.jpeg,13,20,33,14,08,02,23,19,1,2,0,0,0,0,0,1.565,1.093,0,0,1st time,1st time
46,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r17y22g16b15.jpeg,Red\r29y25g18b18.jpeg,17,29,22,25,16,18,15,18,-1,2,1,0,0,1,1,0.737,1.364,1.944,0,1st time,1st time
47,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r07y06g08b05.jpeg,Rep\r21y24g16b04.jpeg,07,21,06,24,08,16,05,04,-1,-2,0,0,1,1,0,1.447,1.626,0,0,1st time,1st time
48,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Rep\r22y38g15b22.jpeg,Red\r12y12g14b26.jpeg,22,12,38,12,15,14,22,26,2,2,0,0,1,1,0,1.252,1.186,0,0,1st time,1st time
49,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Rep\r20y14g02b19.jpeg,Red\r09y17g32b21.jpeg,20,09,14,17,02,32,19,21,1,2,0,0,1,1,0,1.803,0.997,0,0,1st time,1st time
50,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r17y12g19b18.jpeg,Red\r25y08g24b21.jpeg,17,25,12,08,19,24,18,21,2,1,0,0,1,1,0,1.207,1.003,0,0,1st time,1st time
51,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Rep\r17y20g40b07.jpeg,Red\r16y09g06b10.jpeg,17,16,20,09,40,06,07,10,1,2,0,0,1,1,0,1.041,1.137,0,0,1st time,1st time
52,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Rep\r15y05g12b10.jpeg,Red\r02y10g14b11.jpeg,15,02,05,10,12,14,10,11,-1,1,-1,0,0,1,0,0.922,0.788,1.169,0,1st time,1st time
53,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r23y34g09b11.jpeg,Rep\r21y31g06b08.jpeg,23,21,34,31,09,06,11,08,-1,1,-1,0,1,0,1,0.938,0.88,1.507,0,1st time,1st time
54,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r31y29g03b13.jpeg,Red\r14y10g15b15.jpeg,31,14,29,10,03,15,13,15,1,1,0,0,1,1,0,1.321,0.917,0,0,1st time,1st time
55,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r19y15g35b05.jpeg,Rep\r17y11g38b07.jpeg,19,17,15,11,35,38,05,07,-1,1,0,1,0,1,1,0.876,1.039,0,2.71,1st time,1st time
56,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Rep\r17y07g07b24.jpeg,Rep\r21y01g04b27.jpeg,17,21,07,01,07,04,24,27,1,1,0,0,1,1,0,2.576,0.946,0,0,1st time,1st time
57,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r28y04g21b25.jpeg,Red\r27y05g22b23.jpeg,28,27,04,05,21,22,25,23,-2,-2,0,0,1,1,0,1.45,1.789,0,0,1st time,1st time
58,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r22y23g20b06.jpeg,Red\r19y15g35b05.jpeg,22,19,23,15,20,35,06,05,-1,-1,0,0,1,1,0,1.687,1.082,0,0,1st time,1st time
59,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r10y37g07b02.jpeg,Rep\r22y23g20b06.jpeg,10,22,37,23,07,20,02,06,1,3,0,0,1,1,0,0.914,1.36,0,0,1st time,1st time
60,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r10y03g03b07.jpeg,Red\r39y18g11b09.jpeg,10,39,03,18,03,11,07,09,-1,2,0,1,0,1,1,1.013,1.176,0,1.746,1st time,1st time
61,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r36y05g11b03.jpeg,Red\r40y04g15b01.jpeg,36,40,05,04,11,15,03,01,-1,1,1,0,1,0,0,1.436,0.882,1.714,0,1st time,1st time
62,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r06y14g31b25.jpeg,Red\r22y38g15b22.jpeg,06,22,14,38,31,15,25,22,-2,-2,0,0,1,1,0,2.174,1.319,0,0,1st time,1st time
63,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r14y12g04b29.jpeg,Rep\r18y19g14b27.jpeg,14,18,12,19,04,14,29,27,-3,2,0,1,1,0,0,1.449,1.18,0,1.542,1st time,1st time
64,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r15y16g12b03.jpeg,Red\r02y19g24b04.jpeg,15,02,16,19,12,24,03,04,1,-1,0,1,1,0,1,0.931,0.911,0,2.237,1st time,1st time
65,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Rep\r21y24g16b04.jpeg,Red\r21y31g06b08.jpeg,21,21,24,31,16,06,04,08,-2,1,-1,0,0,1,0,1.538,1.018,2.083,0,1st time,1st time
66,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r21y03g15b37.jpeg,Red\r10y13g07b36.jpeg,21,10,03,13,15,07,37,36,-1,3,1,0,1,0,0,0.869,1.439,1.872,0,1st time,1st time
67,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r33y06g37b06.jpeg,Red\r10y07g11b10.jpeg,33,10,06,07,37,11,06,10,2,1,0,0,1,1,0,1.126,1.125,0,0,1st time,1st time
68,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r11y26g25b38.jpeg,Red\r14y08g21b39.jpeg,11,14,26,08,25,21,38,39,-2,2,-1,0,0,1,0,0.996,1.014,2.877,0,1st time,1st time
69,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r13y24g05b28.jpeg,Rep\r15y17g24b30.jpeg,13,15,24,17,05,24,28,30,-1,1,0,-1,0,1,0,1.102,0.874,0,1.667,1st time,1st time
70,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r40y04g15b01.jpeg,Red\r07y06g08b05.jpeg,40,07,04,06,15,08,01,05,1,1,0,0,1,1,0,3.749,0.978,0,0,1st time,1st time
71,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r12y12g14b26.jpeg,Rep\r15y17g24b30.jpeg,12,15,12,17,14,24,26,30,-2,1,0,-1,0,1,0,1.778,1.091,0,1.159,1st time,1st time
72,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r13y21g23b09.jpeg,Red\r04y16g13b13.jpeg,13,04,21,16,23,13,09,13,1,-1,1,0,1,0,1,1.32,1.349,2.109,0,1st time,1st time
73,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r05y40g33b16.jpeg,Rep\r17y22g16b15.jpeg,05,17,40,22,33,16,16,15,1,1,0,0,0,0,0,1.437,0.951,0,0,1st time,1st time
74,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Rep\r19y15g35b05.jpeg,Red\r10y37g07b02.jpeg,19,10,15,37,35,07,05,02,-2,-3,0,0,1,1,0,1.665,1.712,0,0,1st time,1st time
75,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Rep\r22y02g34b05.jpeg,Red\r09y02g05b02.jpeg,22,09,02,02,34,05,05,02,-1,-2,0,0,1,1,0,1.048,1.262,0,0,1st time,1st time
76,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r26y04g10b20.jpeg,Red\r27y05g22b23.jpeg,26,27,04,05,10,22,20,23,1,3,0,0,1,1,0,1.19,1.304,0,0,1st time,1st time
77,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r22y02g34b05.jpeg,Red\r09y15g18b07.jpeg,22,09,02,15,34,18,05,07,-1,2,0,-1,0,1,0,0.939,0.986,0,2.26,1st time,1st time
78,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Rep\r24y10g05b14.jpeg,Rep\r17y12g19b18.jpeg,24,17,10,12,05,19,14,18,1,2,0,0,1,1,0,1.566,1.161,0,0,1st time,1st time
79,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Rep\r19y10g06b15.jpeg,Red\r38y05g25b19.jpeg,19,38,10,05,06,25,15,19,-1,1,1,0,0,1,1,0.842,1.084,1.563,0,1st time,1st time
80,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r17y20g40b07.jpeg,Red\r13y21g23b09.jpeg,17,13,20,21,40,23,07,09,1,1,0,0,1,1,0,0.788,1.152,0,0,1st time,1st time
81,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Rep\r16y09g06b10.jpeg,Red\r23y34g09b11.jpeg,16,23,09,34,06,09,10,11,1,1,0,0,1,1,0,1.002,0.862,0,0,1st time,1st time
82,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r22y35g09b11.jpeg,Red\r15y05g12b10.jpeg,22,15,35,05,09,12,11,10,-1,2,1,0,1,0,0,1.411,1.59,1.447,0,1st time,1st time
83,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Rep\r25y08g24b21.jpeg,Red\r28y04g21b25.jpeg,25,28,08,04,24,21,21,25,-1,1,0,1,0,1,1,0.946,1.109,0,1.729,1st time,1st time
84,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r32y16g04b09.jpeg,Rep\r22y02g34b05.jpeg,32,22,16,02,04,34,09,05,1,1,0,0,0,0,0,1.35,1.671,0,0,1st time,1st time
85,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r26y29g04b11.jpeg,Red\r10y27g22b14.jpeg,26,10,29,27,04,22,11,14,-1,-2,0,0,0,0,0,0.793,1.191,0,0,1st time,1st time
86,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r10y02g36b05.jpeg,Red\r02y19g24b04.jpeg,10,02,02,19,36,24,05,04,1,4,0,0,0,0,0,0.731,1.657,0,0,1st time,1st time
87,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r08y09g09b11.jpeg,Red\r29y07g26b12.jpeg,08,29,09,07,09,26,11,12,1,2,0,0,1,1,0,1.181,1.452,0,0,1st time,1st time
88,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Rep\r23y34g09b11.jpeg,Red\r14y20g16b10.jpeg,23,14,34,20,09,16,11,10,-1,1,-1,0,1,0,1,0.66,0.913,2.307,0,1st time,1st time
89,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r09y07g06b09.jpeg,Red\r03y03g02b05.jpeg,09,03,07,03,06,02,09,05,-1,1,1,0,1,0,0,0.815,1.045,1.173,0,1st time,1st time
90,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r16y21g04b04.jpeg,Red\r33y06g37b06.jpeg,16,33,21,06,04,37,04,06,-1,1,-1,0,0,1,0,0.911,1.207,1.272,0,1st time,1st time
91,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r25y30g09b15.jpeg,Red\r31y29g03b13.jpeg,25,31,30,29,09,03,15,13,1,-1,0,-1,0,1,1,0.947,0.958,0,1.871,1st time,1st time
92,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r12y09g30b18.jpeg,Rep\r20y14g02b19.jpeg,12,20,09,14,30,02,18,19,-1,1,1,0,0,1,1,1.255,1.017,1.163,0,1st time,1st time
93,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r02y19g24b04.jpeg,Red\r35y32g08b08.jpeg,02,35,19,32,24,08,04,08,1,1,0,0,1,1,0,1.195,0.857,0,0,1st time,1st time
94,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Rep\r14y20g16b10.jpeg,Red\r06y19g29b08.jpeg,14,06,20,19,16,29,10,08,-1,1,0,1,1,0,0,1.253,1.501,0,1.207,1st time,1st time
95,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r11y13g22b35.jpeg,Red\r23y30g06b31.jpeg,11,23,13,30,22,06,35,31,-1,1,0,-1,1,0,1,1.401,1.027,0,1.284,1st time,1st time
96,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r39y18g11b09.jpeg,Rep\r17y20g40b07.jpeg,39,17,18,20,11,40,09,07,-1,-1,0,0,1,1,0,1.647,1.087,0,0,1st time,1st time
97,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r20y04g39b23.jpeg,Red\r22y38g15b22.jpeg,20,22,04,38,39,15,23,22,-1,2,1,0,1,0,0,0.768,1.11,1.342,0,1st time,1st time
98,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r17y11g38b07.jpeg,Red\r07y06g08b05.jpeg,17,07,11,06,38,08,07,05,-1,1,1,0,1,0,0,1.14,1.399,2.149,0,1st time,1st time
99,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r23y30g06b31.jpeg,Rep\r24y08g18b33.jpeg,23,24,30,08,06,18,31,33,1,-1,0,1,1,0,1,1.159,1.022,0,1.335,1st time,1st time
100,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r10y07g11b10.jpeg,Red\r39y18g11b09.jpeg,10,39,07,18,11,11,10,09,-1,1,0,-1,1,0,1,1.265,0.979,0,2.001,1st time,1st time
101,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r14y10g15b15.jpeg,Rep\r20y14g02b19.jpeg,14,20,10,14,15,02,15,19,-1,1,1,0,0,1,1,1.33,0.876,3.883,0,1st time,1st time
102,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r12y07g16b25.jpeg,Red\r08y23g10b29.jpeg,12,08,07,23,16,10,25,29,1,1,0,0,1,1,0,1.021,0.856,0,0,1st time,1st time
103,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Rep\r23y30g06b31.jpeg,Red\r24y08g18b33.jpeg,23,24,30,08,06,18,31,33,1,2,0,0,1,1,0,1.239,1.153,0,0,1st time,1st time
104,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Rep\r24y16g07b40.jpeg,Red\r14y08g21b39.jpeg,24,14,16,08,07,21,40,39,1,2,0,0,0,0,0,1.326,1.005,0,0,1st time,1st time
105,38_26_4,annas,anneed,Two screens,Female,Female,21,23,Not familiar with partner,1,Red\r34y26g09b16.jpeg,Red\r12y09g30b18.jpeg,34,12,26,09,09,30,16,18,-1,1,0,1,0,1,1,0.776,0.847,0,1.845,1st time,1st time
